FECHA_CORTE,ANIO,MES,ID_CLASE,CLASE,ID_CATEGORIA,CATEGORIA,DEPARTAMENTO,ID_UBIGEO,NUMERO_ESTABLECIMIENTOS,NUMERO_HABITACIONES,NUMERO_PLAZAS_CAMA,PORCENTAJE_TNOH,PORCENTAJE_TNOC,PROMEDIO_PERMANENCIA,PROMEDIO_PERMANENCIA_NAC,PROMEDIO_PERMANENCIA_EXT,TOTAL_ARRIBOS,TOTAL_ARRIBOS_NAC,TOTAL_ARRIBOS_EXT,TOTAL_PERNOCT,TOTAL_PERNOCT_NAC,TOTAL_PERNOCT_EXT,TOTAL_EMPLEO,ARCHIVO_ORIGEN,FECHA,TASA_OCUPABILIDAD_HOTELERA,TASA_OCUPABILIDAD_HOTELERA_FUTURA,MES_SIN,MES_COS,TASA_LAG_1,TASA_LAG_2,TASA_LAG_3,ARRIBOS_LAG_1,PERNOCT_LAG_1,EMPLEO_LAG_1,TASA_MEDIA_MOVIL_3,ES_COVID_2020,TENDENCIA_MESES
20260330.0,2025,11,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,18.316242773708147,17.6,-0.5000000000000004,0.8660254037844384,18.93983855413432,19.68957901969008,19.50100081957014,35487.0,43446.0,1034.0,19.376806131131513,0,78
20260330.0,2025,12,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,18.054792522662233,17.6,-2.4492935982947064e-16,1.0,18.316242773708147,18.93983855413432,19.68957901969008,35487.0,43446.0,1034.0,18.98188678251085,0,79
20260330.0,2026,1,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,18.0752978905566,17.6,0.49999999999999994,0.8660254037844387,18.054792522662233,18.316242773708147,18.93983855413432,35487.0,43446.0,1034.0,18.43695795016823,0,80
20260330.0,2026,2,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,17.899083778107567,17.6,0.8660254037844386,0.5000000000000001,18.0752978905566,18.054792522662233,18.316242773708147,35487.0,43446.0,1034.0,18.148777728975663,0,81
20260330.0,2026,3,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,18.40431825098812,17.6,1.0,6.123233995736766e-17,17.899083778107567,18.0752978905566,18.054792522662233,35487.0,43446.0,1034.0,18.009724730442134,0,82
20260330.0,2026,4,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,18.799550164548183,17.6,0.8660254037844387,-0.4999999999999998,18.40431825098812,17.899083778107567,18.0752978905566,35487.0,43446.0,1034.0,18.126233306550763,0,83
20260330.0,2026,5,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,19.363204485415903,17.6,0.49999999999999994,-0.8660254037844387,18.799550164548183,18.40431825098812,17.899083778107567,35487.0,43446.0,1034.0,18.367650731214624,0,84
20260330.0,2026,6,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,20.26212693197438,17.6,1.2246467991473532e-16,-1.0,19.363204485415903,18.799550164548183,18.40431825098812,35487.0,43446.0,1034.0,18.855690966984067,0,85
20260330.0,2026,7,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,20.42364294802076,17.6,-0.4999999999999997,-0.8660254037844388,20.26212693197438,19.363204485415903,18.799550164548183,35487.0,43446.0,1034.0,19.47496052731282,0,86
20260330.0,2026,8,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,20.983037603342336,17.6,-0.8660254037844385,-0.5000000000000004,20.42364294802076,20.26212693197438,19.363204485415903,35487.0,43446.0,1034.0,20.016324788470346,0,87
